ISBN	Title	Author	Rating	R Count	Score
9780446406116	Blonde Ambition: The Untold Story Behind Anna Nicole Smith's Death	Rita Cosby	3.42	256	1.98
0451530292	The Wonderful Wizard of Oz (Signet Classics)	L. Frank Baum; Regina Barreca	3.95	171563	1.42
9780140366938	The Wizard of Oz (Puffin Classics)	L. Frank Baum	3.95	171568	1.28
9781400042159	Sunday Suppers at Lucques: Seasonal Recipes From Market to Table	Suzanne Goin; Teri Gelber	4.16	423	2.42
9780425196861	Everglades	Randy Wayne White	3.98	930	2.49
9780425209448	Dead of Night	Randy Wayne White	3.84	803	2.57
9780425226704	Black Widow	Randy Wayne White	3.81	1196	2.44
9780425233306	Dead Silence	Randy Wayne White	3.76	942	2.43
9781401341138	Cook Yourself Thin: Skinny Meals You Can Make in Minutes	Lifetime Television	3.82	981	2.0
9781400077540	The Loser	Thomas Bernhard; Jack Dawson; Mark M. Anderson	4.12	2351	2.04
0307452360	Pope Joan: A Novel	Donna Woolfolk Cross	4.05	38652	2.96
9781608195244	Will Eisner	Michael Schumacher	3.93	46	2.7
9781595553508	It Is Dangerous to Be Right When the Government Is Wrong: The Case for Personal Freedom	Andrew P. Napolitano	4.29	116	2.91
9780515080520	Success to the Brave	Alexander Kent	3.95	288	1.94
9780426202301	Doctor Who: The Savages	Ian Stuart Black	3.22	76	1.33
9780426203322	Doctor Who: War Machine	Ian Stuart Black	3.48	65	1.48
9780426203070	Doctor Who: MacRa Terror	Ian Stuart Black	3.31	77	1.35
9780307408570	Time of My Life: A Novel	Allison Winn Scotch	3.41	4082	2.5
9781582437194	Heidegger's Glasses: A Novel	Thaisa Frank	3.37	495	2.02
1933615451	The Cook's Illustrated How-to-Cook Library	The Editors of Cooks Illustrated	0	0	3.07
9780375843648	The Tomorrow Code	Brian Falkner	3.77	1429	2.01
9780375843662	Brain Jack	Brian Falkner	3.9	2156	2.05
9780425226742	Practice Makes Perfect	Julie James	4.03	15697	1.96
9780425224205	Just the Sexiest Man Alive	Julie James	3.97	24894	2.0
9780425233382	Something about You	Julie James	3.94	33740	1.87
0312711085	The Machine Crusade	Brian Herbert; Kevin J. Anderson	3.67	7897	2.92
0553897837	Dune: House Harkonnen	Brian Herbert; Kevin J. Anderson	3.58	10020	2.88
9780765351500	Paul of Dune	Brian Herbert; Kevin J. Anderson	3.58	3598	2.7
0312712332	The Battle of Corrin	Brian Herbert; Kevin J. Anderson	3.67	6884	2.82
0312708084	The Butlerian Jihad	Brian Herbert; Kevin J. Anderson	3.52	12684	2.9
9780553897821	Dune: House Atreides	Brian Herbert; Kevin Anderson	3.52	12684	2.89
0553897829	Dune: House Atreides	Brian Herbert; Kevin J. Anderson	3.52	12684	2.89
0553896954	Dune: House Corrino	Brian Herbert; Kevin J. Anderson	3.57	8580	2.85
9780765351494	Sandworms of Dune	Brian Herbert; Kevin J. Anderson	3.58	5407	2.62
9780132489621	Presentations in Action	Jerry Weissman	3.48	56	2.26
9781101202371	Fateful Choices	Ian Kershaw	3.96	340	3.36
9780582437562	Hitler	Ian Kershaw	4.2	1449	3.71
9781101565506	The End	Ian Kershaw	3.96	1035	3.12
9781426852626	One Summer in Santa Fe	Molly Evans	3.18	11	1.58
9780316053273	The Evolution of God	Robert Wright	3.9	2935	3.42
9781402243554	What Alice Knew: A Most Curious Tale of Henry James & Jack the Ripper	Paula Marantz Cohen	3.27	514	2.57
9781439177556	Who's Afraid of Post-Blackness?: What It Means to Be Black Now	Touré; Michael Eric Dyson	3.78	491	2.67
9780385527699	The Nobodies Album	Carolyn Parkhurst	3.65	2040	2.16
9780307269621	First Family: Abigail and John Adams	Joseph J. Ellis	4.03	2400	2.74
9781400077687	Founding Brothers	Joseph J. Ellis	3.9	20738	2.94
2152316770	Managing NFS and NIS, 2nd Edition	Mike Eisler; Ricardo Labiaga; Hal Stern	0	0	2.88
9780373024377	Iceberg	Robyn Donald	2.94	18	2.3
9780061797651	Ghosts Among Us	James Van Praagh	3.89	1005	1.83
9781439570159	The Man Who Ate the 747	Ben Sherwood	3.35	1167	2.16
9780553386936	Charlie St. Cloud	Ben Sherwood	3.98	34881	2.19
9780307591074	The Great Typo Hunt: Two Friends Changing the World, One Correction at a Time	Jeff Deck; Benjamin D. Herson	3.15	911	2.72
9781423600589	The Homesteader's Kitchen: Recipes From Farm to Table	Robin Burnside	3.33	9	2.23
9780307795489	Star Wars: The Han Solo Adventures	Brian Daley	3.63	1812	3.2
9780743463812	The Missing	Chris Mooney	3.85	1462	1.72
9780385734882	Kiss Me Kill Me	Lauren Henderson	3.58	3226	2.05
9780385734905	Kisses and Lies	Lauren Henderson	3.96	1537	2.03
9780307420848	Have Glove, Will Travel	Bill Lee	3.77	77	2.58
9780446565646	Zealot	Donna Lettow	3.52	56	2.16
9781416555285	The Dragon Done It	Eric Flint	3.6	70	2.6
9781416509387	1635: Cannon Law	Eric Flint; Andrew Dennis	3.66	835	2.76
9781439133897	1635: The Eastern Front	Eric Flint	3.89	589	2.49
9781439134252	1636: The Saxon Uprising: N/A	Eric Flint	3.98	579	2.54
9780399143960	Star Wars: Dark Forces: Rebel Agent	William C. Dietz	2.79	415	1.7
9780345508423	Resistance: The Gathering Storm	William C. Dietz	3.65	181	2.09
9780345522955	Resistance: A Hole in the Sky	William C. Dietz	3.85	55	2.03
9780399141980	Star Wars: Dark Forces: Soldier for the Empire	William C. Dietz	2.92	567	1.75
9780399144523	Star Wars: Dark Forces: Jedi Knight	William C. Dietz	2.82	371	1.7
9780345459213	Halo: The Flood	William C. Dietz	3.64	6629	2.15
9780143114628	The Lodger Shakespeare: His Life on Silver Street	Charles Nicholl	3.64	307	3.5
9781935869146	Zazen	Vanessa Veselka	3.64	737	2.29
9780743260053	The serpent in the garden: a novel	Janet Gleeson	3.27	162	2.67
9780743211895	Millionaire	Janet Gleeson	3.63	142	2.8
9780552119979	Panic in Philly	Don Pendleton	3.64	102	1.83
9780552101790	New Orleans Knockout	Don Pendleton	3.59	109	1.99
9780523418339	Boston Blitz	Don Pendleton	3.65	163	1.87
0523403119	Washington I.O.U.	Don Pendleton	0	0	1.87
9780321706287	Objective-C Programming: The Big Nerd Ranch Guide	Aaron Hillegass; Mark Fenoglio	4.22	263	1.92
9781429948197	A Memory of Wind	Rachel Swirsky	3.78	335	1.42
9780062033680	The Art of Saying Goodbye	Ellyn Bache	3.26	380	2.36
9780330447454	Heaven's Net is Wide	Lian Hearn	4.13	4019	2.49
9781573223324	Across the Nightingale Floor	Lian Hearn	4.04	18966	1.95
9781594489235	The Harsh Cry of the Heron	Lian Hearn	3.9	6474	2.45
9781594480867	Brilliance of the Moon	Lian Hearn	4.0	10645	2.1
9780330446983	Grass for his Pillow	Lian Hearn	4.18	154	1.96
9780786927166	Realms of Shadow	Lizz Baldwin; R. A. Salvatore	3.7	455	2.3
9780307809391	The American Way of Death Revisited	Jessica Mitford	4.01	958	2.95
9780307434371	Lightning Man: The Accursed Life of Samuel F. B. Morse	Kenneth Silverman	3.7	27	3.44
9781400044375	Begin Again: A Biography of John Cage	Kenneth Silverman	3.75	76	3.25
9780559086427	The Worst Journey in the World	Apsley Cherry-Garrard	4.19	2481	2.98
1921681152	RADIUS	Jonathan Hassell	0	0	2.42
9780743453714	The Garden	Melissa Scott	3.47	212	1.95
9780671793258	The Devil's Heart	Carmen Carter	3.45	644	2.23
9780743412155	The Children of Hamlin	Carmen Carter	3.31	779	1.98
9780764206375	Back on Murder	J. Mark Bertrand	3.69	1834	2.55
9780307700001	The Buddha in the Attic	Julie Otsuka	3.56	21679	1.73
9780307430212	When the Emperor Was Divine	Julie Otsuka	3.65	8199	1.63
9780719597305	Up and Down Stairs: The History of the Country House Servant	Jeremy Musson	3.61	155	2.79
9780563538264	Doctor Who: Rags	Mick Lewis	2.94	48	2.55
9780563538554	Doctor Who: Combat Rock	Mick Lewis	2.94	31	2.36
9780385523844	Money and Power: How Goldman Sachs Came to Rule the World	William D. Cohan	3.73	457	3.14
9780385514514	The Last Tycoons: The Secret History of Lazard Frères & Co	William D. Cohan	3.68	356	3.36
9781740598316	London	Sarah Johnstone; Tom Masters	3.88	43	3.42
9780786940059	Thieves of Blood	Tim Waggoner	3.65	256	1.97
9780786943135	Forge of the Mind Slayers	Tim Waggoner	3.86	181	2.0
9780312427801	The housekeeper and the professor	Yōko Ogawa	3.95	11485	1.62
9781603425490	Knit Socks	Betsy Lee Mccarthy; John Polak	3.71	24	1.56
9780307974730	The Best Mistake Ever! and Other Stories	Richard Scarry	3.9	172	0.49
9780307001368	Best Little Word Book Ever	Richard Scarry	4.3	1363	0.52
9781402263422	Rocket Town	Bob Logan	4.0	1	0.91
9781101100202	Out to Lunch	Nancy Krulik	3.95	554	0.89
9781586857356	101 Things to Do with Ramen Noodles	Toni Patrick	3.24	78	1.64
9780873515825	Beware of Cat: And Other Encounters of a Letter Carrier	Vincent Wyckoff	3.29	86	1.79
9780007511297	Jimmy and the Crawler	Raymond E. Feist	3.5	2	1.61
9780756914585	The Amazing Maurice and His Educated Rodents	Terry Pratchett	4.0	19220	1.59
9780786947911	Sea of Death	Tim Waggoner	3.86	160	2.14
9780385527781	Lucking Out	James Wolcott	3.39	274	3.54
9780385527781	Lucking Out: My Life Getting Down and Semi-Dirty in the Seventies	James Wolcott	3.39	274	3.52
9781590203644	Return to the Little Kingdom: Steve Jobs and the Creation of Apple	Michael Moritz	3.67	233	2.83
9780312426835	The diving pool: three novellas	Yōko Ogawa; Stephen Snyder	3.71	1503	1.61
9780316043915	The Hundred Thousand Kingdoms	N. K. Jemisin	3.78	14249	2.22
9780596518752	Building Social Web Applications: Establishing Community at the Heart of Your Site	Gavin Bell	3.57	30	2.71
9780446564304	Two Kisses for Maddy: A Memoir of Loss & Love	Matthew Logelin	4.04	5275	1.95
9780007214938	Collins Need to Know? - First Aid	The Royal College of General Practitioners	4.5	2	2.09
9780307273413	Lidia Cooks from the Heart of Italy: A Feast of 175 Regional Recipes	Lidia Matticchio Bastianich; Tanya Bastianich Manuali	4.18	156	2.52
9780759524644	Church Folk	Michele Andrea Bowen	4.21	476	1.97
9780385523820	Knockemstiff	Donald Ray Pollock	3.94	3584	2.02
9780385535045	The Devil All the Time	Donald Ray Pollock	4.06	6583	1.92
9780141047140	Stones Into Schools	Greg Mortenson	3.88	11251	2.45
9780671678753	Deranged: The Shocking True Story of America's Most Fiendish Killer	Harold Schechter	3.84	1076	2.48
9780345476814	Killer Colt: Murder, Disgrace, and the Making of an American Legend	Harold Schechter	3.37	134	3.02
9781594487712	Where Good Ideas Come From: The Natural History of Innovation	Steven Johnson	4.03	4053	2.99
9781921640339	The Boy in the Moon: A Father's Search for His Disabled Son	Ian Brown	3.84	1021	2.54
9780802862624	The Historical Christ and the Theological Jesus	Dale C., Jr. Allison	3.67	46	2.76
9780375713712	Nigger: The Strange Career of a Troublesome Word	Randall Kennedy	3.66	752	2.66
9780141325187	Angel Cake	Cathy Cassidy	4.0	1840	1.68
9780141320212	Driftwood	Cathy Cassidy	3.9	1974	1.88
9780670060689	Scarlett	Cathy Cassidy	4.02	3319	1.82
9780142404744	Dizzy	Cathy Cassidy	3.87	2952	1.99
9780312605391	Love in the Afternoon	Lisa Kleypas	4.18	15674	2.3
9781400160150	The Smart Cookies' Guide to Making More Dough	Smart Cookies; Jennifer Barrett; Andrea Baxter	3.2	82	1.97
9781401323776	Dirty Sexy Politics	Meghan McCain	3.2	1607	1.96
9780553280944	The Mammoth Hunters	Jean M. Auel	3.85	37161	2.87
9780553250428	The clan of the cave bear: a novel	Jean M. Auel	3.97	142815	2.91
9780553250534	The valley of horses: a novel	Jean M. Auel	3.94	42715	2.91
9780517580516	The Land of Painted Caves	Jean M. Auel	3.08	14626	2.68
9780553289428	The shelters of stone	Jean M. Auel	3.78	26186	2.81
9780553381658	The Plains of Passage	Jean M. Auel	3.73	31166	3.03
9780349120508	Pandaemonium	Christopher Brookmyre	3.76	1013	2.96
9780141910314	Samuel Pepys	Claire Tomalin	0	0	3.15
9780425193761	Changing of the guard	Steve Perry; Tom Clancy; Larry Segriff; Steve R. Pieczenik	3.62	393	2.08
9781439519585	State of War	Steve Perry; Larry Segriff; Tom Clancy; Steve R. Pieczenik	3.63	533	2.24
9780553574135	Star Wars: Shadows of the Empire	Steve Perry	3.77	9493	2.37
9781439519547	Point of Impact	Steve Perry; Tom Clancy; Steve R. Pieczenik	3.77	1848	2.2
9780375895593	The Dark and Hollow Places	Carrie Ryan	4.06	14930	2.04
9780887842764	Amazon Kindle US Power Adapter	Amazon	3.8	5636	2.38
9780873514040	Living Our Language: Ojibwe Tales & Oral Histories	Anton Treuer	4.27	22	1.81
9780805091250	The Believing Brain	Michael Shermer	3.91	3560	3.27
9780805081213	Why Darwin Matters: The Case Against Intelligent Design	Michael Shermer	3.96	1819	2.81
9780805079142	Science Friction: Where the Known Meets the Unknown	Michael Shermer	3.48	303	3.14
9780805074796	How We Believe: Science and the Search for God	Michael Shermer	3.95	1572	3.1
9780743457187	String Theory: Cohesion (Book 1)	Jeffrey Lang	3.86	261	2.1
9780743448468	Immortal Coil	Jeffrey Lang	3.9	314	2.12
9780425179178	Seven Sisters	Earlene Fowler	3.96	1255	2.16
9780606221665	Goose in the Pond	Earlene Fowler	3.96	1332	2.32
9780307378026	Sum	David Eagleman	4.12	5549	2.16
9780307377333	Incognito: The Secret Lives of the Brain	David Eagleman	3.93	9448	2.93
9780375759994	Dark star: a novel	Alan Furst	4.12	2197	2.74
9780380798360	Declare	Tim Powers	4.04	2554	2.99
9780141961330	Deep Country: Five Years in the Welsh Hills	Neil Ansell	0	0	2.45
9781101516713	Stuff Parisians Like: Discovering the Quoi in the Je Ne Sais Quoi	Olivier Magny	3.46	437	2.33
9780307269980	The Girl Who Played with Fire	Stieg Larsson	4.19	428195	2.36
9780307455352	The Girl with the Dragon Tattoo	Stieg Larsson	4.06	1154100	2.48
9780307269997	The Girl Who Kicked the Hornet's Nest	Stieg Larsson	4.16	349229	2.44
9780446577434	American Outrage	Tim Green	3.21	166	1.95
9780307715876	The Woman Who Fell from the Sky	Jennifer Steil	3.63	546	2.51
9780812697834	Hitchcock and Philosophy	Baggett, David; Drumin, William A.	3.75	24	2.91
9780812694550	Harry Potter and Philosophy: If Aristotle Ran Hogwarts	David Baggett; Shawn Klein	4.34	3641	2.55
9780028644165	Mob star: the story of John Gotti	Gene Mustain; Jerry Capeci	3.63	145	2.54
9781588360892	Three Days Before the Shooting ...	Ralph Ellison	3.73	33	3.66
0060988274	Alfred Hitchcock: A Life in Darkness and Light	Patrick McGilligan	4.02	405	3.88
9781846141522	The Quest for Meaning	Tariq Ramadan	4.14	138	2.97
9781605069777	Leviathan	Thomas Hobbes	3.6	17942	3.72
0061840548	How to Write a Sentence: And How to Read One	Stanley Fish	3.35	1280	2.52
9780825306495	Becoming Odyssa	Jennifer Pharr Davis	3.97	1269	2.14
9780385319447	Lost in Translation	Nicole Mones	3.64	1291	2.24
9780547053738	The Last Chinese Chef	Nicole Mones	3.79	4460	2.14
9781568584386	The Battle for Gotham: New York in the Shadow of Robert Moses and Jane Jacobs	Roberta Brandes Gratz	3.29	63	2.89
9780563486046	Doctor Who: Loving the Alien	Robert Perry; Mike Tucker	3.27	41	2.23
9780563405962	Doctor Who: Matrix	Robert Perry; Mike Tucker	3.23	75	2.19
9781599905075	Cate of the Lost Colony	Lisa Klein	3.62	1161	2.27
9781416989530	Zombies vs. Unicorns	Holly; Larbalestier Black	3.77	8468	2.35
9780316052627	Holly Black	Geektastic (v5)	3.76	6840	2.39
9781931520638	The Poison Eaters: And Other Stories	Holly Black	3.81	2735	1.94
9780061336218	Gone, Baby, Gone	Dennis Lehane	4.11	16482	2.28
9780061139673	Coronado	Dennis Lehane	3.33	2070	1.75
9780061703256	Shutter Island	Dennis Lehane	4.02	75645	2.02
9781933354910	Boston Noir	Dennis Lehane	3.32	886	2.13
9780679756453	Portnoy's Complaint	Philip Roth	3.68	27392	2.64
9780547318356	Nemesis	Philip Roth	3.71	5566	2.32
9780618735167	Everyman	Philip Roth	3.51	8995	2.32
9780547239699	The Humbling	Philip Roth	3.14	2733	1.81
9780618509287	The Plot Against America	Philip Roth	3.64	19848	3.07
9780143170426	Indignation	Philip Roth	3.64	6031	2.28
9780224050005	American Pastoral	Philip Roth	3.9	27136	3.1
9780141929811	Walkabout	James Vance Marshall	3.48	1099	2.23
9781439150146	Songs of Love and Death: All-Original Tales of Star-Crossed Love	George R. R. Martin; Gardner Dozois	3.76	2376	2.67
9780553582024	A Feast for Crows	George R. R. Martin	4.02	271164	2.93
9780553904345	Dreamsongs: Volume II	George R. R. Martin	4.02	1105	2.93
9780765357120	Inside Straight	George R. R. Martin	3.69	748	2.44
9780553900972	Dying of the Light	George R.R. Martin	3.55	1938	2.18
9780812566642	The Hedge Knight	George R. R. Martin	3.88	1049	1.63
9780893661502	The Armageddon Rag	George R. R. Martin	3.66	1476	2.47
9780553904321	Dreamsongs	George R. R. Martin	3.88	1810	2.72
9780553588484	A Game Of Thrones	George R. R. Martin	4.44	753415	2.69
9780061373299	Hunter's Run	George R. R. Martin; Gardner R. Dozois; Daniel Abraham	3.55	1482	2.18
0553381695	A Clash of Kings	George R. R. Martin	4.38	356210	2.9
9780765320483	The Mystery Knight	George R. R. Martin	3.79	1922	1.73
9780553573428	A Storm of Swords	George R. R. Martin	4.53	306895	3.01
9780002247399	A Dance With Dragons	George R. R. Martin	4.24	219646	3.01
9780765357137	Busted Flush	George R. R. Martin	3.66	529	2.64
1591760216	Wild Cards III: Jokers Wild	George R.R. Martin	3.85	1364	2.6
9780553383058	Fevre Dream	George R. R. Martin	3.82	9016	2.3
1590199316	Wild Cards	George R.R. Martin	0	0	2.78
9780345475787	The Sworn Sword	George R. R. Martin	3.8	308	1.77
9781580086080	Be a Brilliant Business Writer	Jane Curry	4.17	6	2.31
9780451451965	Fateful Lightning	William R. Forstchen	4.08	348	2.18
9780671011598	The Forgotten War	William R. Forstchen	3.45	137	1.91
9780451454669	Never Sound Retreat	William R. Forstchen	4.08	279	2.03
9780345428578	Star Wars: The New Jedi Order 06: Balance Point	Kathy Tyers	3.62	5352	2.57
9780307796271	The Truce at Bakura	Kathy Tyers	3.31	6908	2.56
9780743440011	The Good That Men Do	Andy Mangels; Michael A. Martin	3.92	429	2.59
9780743423335	Section 31: Rogue	Andy Mangels; Michael A. Martin; Gene Roddenberry	3.7	314	2.51
9781860462184	The White Guard	Mikhail Bulgakov	4.06	4908	2.46
9780141188287	The Master and Margarita	Mikhail Bulgakov	4.33	87725	2.83
9780842379427	Heaven	Randy C. Alcorn	4.24	4625	2.84
9780307974761	Richard Scarry's Bedtime Stories	Richard Scarry	3.89	167	0.65
9781429995818	Abuse of Power	Michael Savage	3.5	345	2.25
9781449408411	Tomatoland: How Modern Industrial Agriculture Destroyed Our Most Alluring Fruit	Barry Estabrook	3.93	1871	2.56
9781888451757	The Cocaine Chronicles	Gary Phillips; Jervey Tervalon	3.34	64	2.29
9789810810795	The Shallow Seas	Dawn Farnham	3.89	28	2.56
9789810854331	The Hills of Singapore	Dawn Farnham	3.96	24	2.4
9789810575670	The Red Thread	Dawn Farnham	3.28	74	2.57
9780321792167	The PayPal Official Insider Guide to Mobile Profits: Make Money Anytime, Anywhere	Matt T. Jones	2.0	1	2.1
9780123814807	Data Mining–Concepts and Techniques	Jiawei Han; Micheline Kamber; Jian Pei	3.76	90	3.19
9780375713330	The Master of Rain	Tom Bradby; Adam Mansbach	3.48	243	2.05
9780849946103	Jesus, My Father, the CIA, and Me	Ian Morgan Cron	4.04	984	2.37
9781101460054	The Junior Officers' Reading Club	Patrick Hennessey	3.43	533	2.62
9780312675042	66 Degrees North	Michael Ridpath	3.74	310	1.93
9780375842566	The Nightmarys	Dan Poblocki	3.83	1015	1.57
9780375842559	The Stone Child	Dan Poblocki	4.04	1321	1.58
9780786955824	Alara Unbroken	Doug Beyer	3.54	127	2.22
9780061873218	Kapitoil: A Novel	Teddy Wayne	3.82	694	2.09
9780553897371	The Prince	Niccolo Machiavelli	3.71	110369	2.44
9780812974232	The essential writings of Machiavelli	Niccolò Machiavelli; Peter Constantine	4.11	63	2.99
9780091936365	Trail of Blood	S. J. Rozan	3.92	677	2.14
9780385339230	Absent Friends	S. J. Rozan	3.35	227	2.13
9780312977030	Stone Quarry	S. J. Rozan	3.97	308	1.84
9781933354255	Bronx Noir	S. J. Rozan	3.41	71	2.4
9781258001278	Auschwitz: A Doctor's Eyewitness Account	Miklos Nyiszli	4.22	6440	2.2
9780307558152	My Dad Can Do Anything	Stephen Krensky	4.06	16	0.56
9780345492555	Eternal Hunger	Cameron Dean	3.29	342	1.62
9780345492531	Passionate Thirst	Cameron Dean	3.49	546	1.72
9780345492548	Luscious Craving	Cameron Dean	3.56	388	1.75
9781101539705	Your Money or Your Life	Vicki Robin	3.85	98	2.6
9780452295797	Top Secret Recipes Unlocked	Todd Wilbur	3.77	88	1.92
9780452281493	Low-Fat Top Secret Recipes	Todd Wilbur	3.89	18	1.8
9780452288003	Top Secret Restaurant Recipes 2	Todd Wilbur	3.88	256	2.14
9780452283190	Even More Top Secret Recipes	Todd Wilbur	3.92	208	1.81
9781449528270	Vanity Fair	William Makepeace Thackeray	3.73	66860	3.87
9780060774660	The Extraordinary Adventures of Ordinary Boy, Book 1: The Hero Revealed	William Boniface; Stephen Gilpin	4.05	576	1.81
